index,source_id,asassn_name,variable_type,parallax,mean_vmag,dist,period,parallax_error
267,483853,ASASSN-V J145604.54-424404.7,RRAB,0.0865,15.65,5600.78,0.63471,0.0323
268,466558,ASASSN-V J202836.79+245603.6,RRAB,0.216,14.25,3904.912,0.346556,0.0258
269,468844,ASASSN-V J191034.24-330810.3,RRAB,0.0996,15.26,5263.712,0.60039,0.0381
270,476268,ASASSN-V J055713.69+540538.4,RRAB,0.1228,15.6,5203.799,0.51101,0.0323
271,450139,ASASSN-V J183050.98-452036.4,RRAB,0.1008,16.68,5988.704,0.54113,0.0616
272,AP53392016,ASASSN-V J165721.95-262955.5,RRC,0.1119,14.09,5456.347,0.343687,0.0307
273,471987,ASASSN-V J204724.14-273331.6,RRAB,0.122,15.27,8160.45,0.49884,0.0369
274,448014,ASASSN-V J174903.43+184912.3,RRAB,0.108,14.33,7691.825,0.67293,0.0244
275,455824,ASASSN-V J155713.50-300134.8,RRAB,0.1505,15.26,4766.833,0.53897,0.0386
276,AP59624611,ASASSN-V J184530.22-372338.5,RRAB,0.9601,14.33,998.7086,0.649357,0.0208
277,AP30674282,ASASSN-V J195910.32-064158.8,RRAB,0.3483,15.83,2602.488,0.442173,0.0681
278,459000,ASASSN-V J191121.16-233929.4,RRAB,0.1834,15.23,4129.521,0.56866,0.0477
279,450364,ASASSN-V J184617.55-365348.5,RRAB,0.1409,14.65,4981.39,0.50397,0.031
280,AP57098704,ASASSN-V J201822.08-830025.2,RRC,1.1011,12.91,889.6052,0.384535,0.0123
281,AP31102360,ASASSN-V J193109.48-024126.8,RRAB,0.1312,14.53,5041.173,0.634884,0.0266
282,510801,ASASSN-V J180525.58-424203.5,RRAB,0.2805,14.6,3054.488,0.4891,0.0468
283,450985,ASASSN-V J163348.39+734109.6,RRAB,0.0636,14.65,9353.265,0.55617,0.0263
284,AP47477432,ASASSN-V J133753.34-751750.9,RRC,0.3078,14.1,2941.204,0.223776,0.025
285,43078586,ASASSN-V J063838.71-505036.8,RRAB,0.7804,14.26,1226.272,0.482139,0.0169
286,462500,ASASSN-V J183423.83+182447.8,RRAB,0.126,14.56,6067.417,0.47519,0.0245
287,450386,ASASSN-V J183405.71-464114.4,RRAB,0.1077,14.79,5820.379,0.46881,0.0325
288,AP59083937,ASASSN-V J181437.79-515319.2,RRC,0.7581,13.03,1266.927,0.283557,0.0222
289,476326,ASASSN-V J175801.27-393516.7,RRAB,0.1293,14.94,4507.073,0.52272,0.0565
290,486692,ASASSN-V J170720.89-124124.9,RRAB,0.0832,16.08,6916.142,0.62403,0.0391
291,463219,ASASSN-V J170536.82-035307.0,RRAB,0.1777,15.26,3922.243,0.54258,0.0374
292,455839,ASASSN-V J184441.12-624209.2,RRAB,0.0848,16.41,4331.563,0.46657,0.0635
293,486275,ASASSN-V J153156.23-423444.6,RRAB,0.1218,14.89,5252.699,0.48395,0.0325
294,510849,ASASSN-V J175526.20-424645.0,RRAB,0.0897,14.77,6335.131,0.65601,0.0312
295,474815,ASASSN-V J190012.31-145527.0,RRAB,0.0756,14.87,5608.25,0.47776,0.0308
296,502629,ASASSN-V J184654.91-441641.0,RRAB,0.0649,15.19,9027.262,0.5672,0.0305
297,489944,ASASSN-V J155706.27-395129.2,RRAB,0.1671,15.76,4395.738,0.54894,0.0387
298,461377,ASASSN-V J172310.94-024019.5,RRAB,0.1395,16.58,5414.587,0.4943,0.0534
299,510288,ASASSN-V J173418.12-463825.7,RRAB,0.1383,13.99,4932.218,0.48316,0.0296
300,48263167,ASASSN-V J153515.22-605057.3,RRC,0.9853,11.09,991.3873,0.188997,0.014
301,491706,ASASSN-V J173412.51-171049.2,RRAB,0.2199,15,3586.401,0.43549,0.0424
302,450652,ASASSN-V J194524.34+000742.6,RRAB,0.2459,14.38,3493.11,0.62962,0.019
303,469980,ASASSN-V J201412.60-103230.5,RRAB,0.0756,15.15,5435.825,0.49038,0.0335
304,AP53912343,ASASSN-V J122739.94-592927.9,RRC,0.2867,14.79,3080.801,0.233149,0.0172
305,484781,ASASSN-V J174458.77-132258.9,RRAB,0.155,15.39,4437.577,0.53577,0.0376
306,AP38085305,ASASSN-V J073501.99-811024.4,RRC,0.7756,14.34,1237.516,0.228258,0.0137
307,AP48721782,ASASSN-V J141316.11-690940.9,RRC,0.3532,13.96,3270.366,0.345641,0.3043
308,494081,ASASSN-V J165924.65-183351.8,RRAB,0.0616,16.42,6127.399,0.48389,0.0561
309,AP23140917,ASASSN-V J051518.94-032158.4,RRC,0.6237,13.57,1532.478,0.306313,0.0788
310,462728,ASASSN-V J080904.29-654941.2,RRAB,0.1161,15.37,5308.968,0.59609,0.0235
311,480445,ASASSN-V J162331.92-262418.3,RRAB,0.5998,13.05,1560.629,0.44382,0.0193
312,453393,ASASSN-V J180340.56+123304.1,RRC,0.0963,15,7407.016,0.39401,0.0254
313,462293,ASASSN-V J182015.43+004844.4,RRAB,0.2716,16.25,3167.188,0.47116,0.0323
314,460288,ASASSN-V J195104.31-140946.9,RRD,0.1842,14.85,4203.82,0.587509,0.0269
315,471215,ASASSN-V J203945.09+272538.7,RRAB,0.1248,16.19,5139.097,0.47314,0.0456
316,493161,ASASSN-V J185250.82-233405.6,RRC,0.1946,14.17,3863.745,0.38873,0.039
317,461294,ASASSN-V J182344.88+072331.0,RRAB,0.1463,15.55,4465.313,0.47656,0.0375
318,482664,ASASSN-V J162518.25-415009.7,RRAB,0.1934,16.85,3495,0.462359,0.0652
319,AP39297459,ASASSN-V J063226.19-760406.0,RRC,0.4831,13.27,1928.447,0.392068,0.0104
320,AP52064595,ASASSN-V J170031.24-413740.8,RRC,0.2856,15.31,2691.496,0.237027,0.2084
321,21471204,ASASSN-V J071456.64-004558.2,RRC,0.249,14.84,3385.232,0.254719,0.0288
322,13651573,ASASSN-V J193257.92+283755.9,RRC,0.4213,12.64,2287.507,0.296433,0.013
323,AP36345681,ASASSN-V J030550.78-670536.2,RRC,0.3747,14.76,2438.768,0.219515,0.0154
324,449997,ASASSN-V J182247.25-392704.4,RRAB,0.0619,15.79,6672.637,0.48553,0.04
325,56294256,ASASSN-V J150817.23-250129.2,RRAB,2.0262,13.2,483.7043,0.550039,0.017
326,28932537,ASASSN-V J190033.38-141236.6,RRAB,0.5064,14.82,2930.406,0.605558,0.1119
327,464520,ASASSN-V J193332.73+291902.5,RRAB,0.0989,14.34,8899.31,0.60377,0.0264
328,601599,ASASSN-V J062501.98-514927.6,RRAB,0.2729,16.9,3157.403,0.997808,0.0587
329,483264,ASASSN-V J161448.18-403351.8,RRAB,0.3766,14.36,2422.34,0.6339,0.0229
330,463499,ASASSN-V J165051.01-034043.2,RRAB,0.1101,14.89,6790.855,0.59329,0.0331
331,488173,ASASSN-V J191406.77-164818.4,RRAB,0.1254,14.73,5355.248,0.6209,0.0267
332,559945,ASASSN-V J193734.03+712801.3,RRAB,0.093,15.39,5943.542,0.52518,0.0297
333,478043,ASASSN-V J181013.20-352044.2,RRAB,0.0486,14.78,6549.934,0.49099,0.0457
334,489036,ASASSN-V J173853.74-492357.3,RRAB,0.1414,15.14,4703.634,0.52726,0.0366
335,AP57141134,ASASSN-V J214603.20-793850.5,RRAB,0.8333,14.74,1147.984,0.499683,0.0177
336,457453,ASASSN-V J101543.55-852551.5,RRAB,0.0465,16.19,7632.817,0.58563,0.0322
337,514561,ASASSN-V J182354.38-435115.3,RRAB,0.0858,15.16,6549.089,0.51204,0.0349
338,AP54777899,ASASSN-V J143805.01-455349.4,RRAB,6.4634,14.5,152.6804,0.459862,0.1137
339,565898,ASASSN-V J171313.98-515123.4,RRAB,0.2098,14.44,3955.2,0.40112,0.0258
340,502575,ASASSN-V J185939.63-364109.1,RRAB,0.1514,14.96,4678.77,0.5383,0.0396
341,AP33717549,ASASSN-V J165225.93+014218.2,RRC,0.3766,14.45,2442.69,0.320064,0.0208
342,482247,ASASSN-V J155732.83-411914.3,RRAB,0.215,15.22,3534.114,0.48883,0.0463
343,462880,ASASSN-V J094213.50-642222.7,RRAB,0.2625,14.36,3245.348,0.40098,0.0187
344,50235443,ASASSN-V J142116.50-551416.0,RRC,0.6763,14.58,1475.682,0.218409,0.3323
345,30588350,ASASSN-V J195213.80-104144.8,RRAB,0.7697,14.58,1231.033,0.609675,0.0247
346,461656,ASASSN-V J202131.86-072432.4,RRAB,0.1226,14.33,5330.091,0.5761,0.0342
347,AP41241349,ASASSN-V J101545.88-514449.3,RRC,0.1611,14.71,4798.075,0.18594,0.1122
348,28345211,ASASSN-V J183206.71-235450.5,RRAB,0.8173,15.79,1233.819,0.442108,0.0498
349,514601,ASASSN-V J200314.52+062440.5,RRAB,0.0965,14.79,7192.622,0.52719,0.0289
350,517246,ASASSN-V J133757.77-694317.4,RRAB,0.0594,15.96,6610.16,0.60266,0.0336
351,31650257,ASASSN-V J184046.95-054433.0,RRC,0.4101,14.27,2205.234,0.351207,0.0274
352,AP51693789,ASASSN-V J172622.74-471322.4,RRC,0.0689,14.8,7987.599,0.273502,0.059
353,475146,ASASSN-V J190027.88-133419.1,RRAB,0.1166,14.68,5073.013,0.54414,0.0398
354,474264,ASASSN-V J054355.98+133255.9,RRAB,0.1617,15.4,4489.437,0.50986,0.0425
355,AP47903736,ASASSN-V J173734.12-645624.9,RRC,0.1103,15.31,6149.508,0.298217,0.0315
356,475044,ASASSN-V J141102.70-494419.5,RRAB,0.1581,15.51,4430.2,0.50449,0.0384
357,462315,ASASSN-V J200252.89-033707.9,RRAB,0.0801,16.7,6628.858,0.50756,0.0477
358,481363,ASASSN-V J104038.89-675107.4,RRAB,0.2476,14.3,3516.163,0.46828,0.0139
359,451887,ASASSN-V J194152.27+553607.4,RRC,0.1493,14.41,5697.38,0.3659,0.014
360,AP54324224,ASASSN-V J121217.64-541228.1,RRC,0.1288,15.45,3459.517,0.205245,0.087
361,458780,ASASSN-V J035742.10-671018.5,RRAB,0.1154,15.78,5419.13,0.53391,0.021
362,486784,ASASSN-V J083216.78-602436.0,RRAB,0.2459,14.12,3394.97,0.49599,0.0163
363,AP47243150,ASASSN-V J173853.93-825617.4,RRC,0.3223,13.42,2791.346,0.260197,0.0111
364,471993,ASASSN-V J115511.77-520416.5,RRAB,0.055,15.33,8095.403,0.45377,0.0257
365,462144,ASASSN-V J011420.72-573500.9,RRAB,0.042,16.08,6864.442,0.47375,0.0319
366,AP51632530,ASASSN-V J173814.45-480748.7,RRC,0.1751,14.35,5784.76,0.212067,0.0715
367,474290,ASASSN-V J091223.09-612553.1,RRAB,0.1381,15.06,5971.122,0.62123,0.0205
368,448627,ASASSN-V J173603.43+520151.4,RRC,0.091,15.59,7035.933,0.35778,0.0278
369,471554,ASASSN-V J221957.65+433544.3,RRC,0.1139,14.99,7349.115,0.36675,0.0255
370,455337,ASASSN-V J134230.67+282428.8,RRAB,0.061,14.77,9786.946,0.51764,0.0378
371,560254,ASASSN-V J060642.53+492921.2,RRAB,0.1611,15.18,4699.962,0.52375,0.0274
372,494058,ASASSN-V J170317.12-163519.8,RRAB,0.0806,15.43,5809.843,0.50975,0.036
373,AP52397534,ASASSN-V J160005.46-454329.5,RRC,0.7701,14.87,1226.998,0.246334,0.0258
374,448821,ASASSN-V J185534.65+342112.5,RRAB,0.0436,14.3,8478.741,0.53799,0.0259
375,AP4153832,ASASSN-V J030536.11+664014.0,RRC,1.5278,13.46,641.0753,0.288118,0.0122
376,466094,ASASSN-V J165753.11-094757.0,RRAB,0.0925,16.03,9658.309,0.49998,0.0501
377,14903960,ASASSN-V J185903.55+564652.9,RRAB,0.486,12.59,2018.626,0.451838,0.0088
378,514699,ASASSN-V J190442.07-285732.8,RRAB,0.1554,15.1,4997.54,0.57932,0.0283
379,507329,ASASSN-V J135337.44-500150.0,RRAB,0.1183,15.11,4933.396,0.45901,0.0318
380,30751857,ASASSN-V J190852.13-103144.3,RRC,1.927,14.95,4049.167,0.234709,0.7161
381,468218,ASASSN-V J071258.82+081335.8,RRAB,0.0643,16.38,4997.945,0.4976,0.0555
382,484945,ASASSN-V J173819.41-152605.8,RRAB,0.1453,16.69,4280.855,0.57356,0.0592
383,489661,ASASSN-V J194005.30-104411.4,RRAB,0.148,15.66,4581.534,0.49988,0.0379
384,50775047,ASASSN-V J170125.25-581649.4,RRAB,0.1563,14.54,5631.81,0.583182,0.0267
385,469499,ASASSN-V J185839.06-261423.6,RRAB,0.1168,15.49,5840.153,0.56567,0.0386
386,517761,ASASSN-V J182336.30-403451.1,RRAB,0.1074,15.25,5743.467,0.55956,0.0374
387,471357,ASASSN-V J215050.09+474540.0,RRAB,0.257,13.66,3400.056,0.49687,0.0154
388,AP52840824,ASASSN-V J151130.78-401539.8,RRC,0.1136,14.27,4865.78,0.359284,0.0302
389,468480,ASASSN-V J192238.14-665139.6,RRAB,0.2174,14.11,3421.704,0.46895,0.019
390,456878,ASASSN-V J043057.88+281013.1,RRAB,0.2146,15.91,3318.294,0.56702,0.0359
391,468354,ASASSN-V J200501.77+473513.7,RRC,0.3314,14.51,2765.109,0.40479,0.0226
392,AP34885132,ASASSN-V J175501.59+110352.5,RRAB,0.0932,15.92,5160.488,0.641535,0.0414
393,456103,ASASSN-V J064959.41-862251.4,RRAB,0.0956,15.7,8644.597,0.50029,0.0278
394,657824,ASASSN-V J172222.12-480956.0,RRAB,0.1276,15.29,5479.667,0.535118,0.0342
395,455557,ASASSN-V J162312.60-315251.0,RRAB,0.1912,15.1,4245.104,0.48064,0.0354
396,503212,ASASSN-V J021937.46+772401.8,RRAB,0.2922,14.61,3259.6,0.59104,0.0152
397,453251,ASASSN-V J221143.31+281323.9,RRC,0.1275,14.87,5552.93,0.35722,0.0233
398,452985,ASASSN-V J184258.56-555957.5,RRAB,0.1715,14.45,4890.206,0.65517,0.0216
399,502720,ASASSN-V J174944.15-545800.6,RRAB,0.083,15.35,5888.182,0.52099,0.0408
400,AP32703674,ASASSN-V J195427.30+125223.3,RRC,0.2336,14.34,3637.291,0.377652,0.0322
401,564521,ASASSN-V J170131.72-262454.3,RRAB,0.2203,15.4,3576.573,0.47685,0.0531
402,AP50964162,ASASSN-V J171629.66-550612.9,RRAB,0.7797,13.65,7348.001,0.476703,0.6736
403,463197,ASASSN-V J165223.80-031229.8,RRD,0.0573,14.76,7784.568,0.575635,0.034
404,515157,ASASSN-V J185307.68-430100.6,RRAB,0.088,14.95,6330.642,0.488,0.0303
405,522425,ASASSN-V J165417.65-282935.9,RRAB,0.1266,14.18,5329.426,0.61637,0.0301
406,471122,ASASSN-V J215250.56+341332.1,RRAB,0.1044,15.11,5878.842,0.60214,0.0276
407,462207,ASASSN-V J182110.91+015605.1,RRAB,0.2195,15.4,3705.408,0.48468,0.0371
408,521465,ASASSN-V J073404.23-311808.8,RRAB,0.0699,15.91,7962.702,0.55362,0.0293
409,451195,ASASSN-V J181208.51+181030.7,RRAB,0.1008,15.6,5571.775,0.6996,0.0348
410,517949,ASASSN-V J174621.54-411851.6,RRAB,0.1268,14.76,4872.025,0.55038,0.0425
411,459713,ASASSN-V J164742.19-220254.1,RRC,0.159,14.52,4450.429,0.31323,0.0261
412,459783,ASASSN-V J183330.14+141924.1,RRAB,0.1827,15.85,4146.699,0.4405,0.0577
413,AP51090406,ASASSN-V J163631.30-582345.0,RRC,0.3077,13.33,6469.816,0.430921,0.2497
414,565283,ASASSN-V J173358.75-472530.0,RRAB,0.0811,15.28,6064.377,0.55744,0.0361
415,509651,ASASSN-V J104354.66-662813.8,RRAB,0.2567,14.05,3372.323,0.60654,0.0148
416,494059,ASASSN-V J171012.25-162223.7,RRAB,0.204,15.18,4836.644,0.65598,0.0257
417,448724,ASASSN-V J191227.37+434505.6,RRAB,0.0378,15.54,7484.228,0.62836,0.0299
418,450179,ASASSN-V J184232.12-450233.6,RRAB,0.0928,14.58,6642.96,0.499179,0.0223
419,478427,ASASSN-V J083445.24-553506.7,RRAB,0.1318,15.22,5106.11,0.62301,0.027
420,AP59395481,ASASSN-V J182047.15-441818.3,RRC,0.1246,14.29,4980.068,0.38218,0.0289
421,523258,ASASSN-V J171110.51-512730.8,RRAB,0.1074,15.5,7886.954,0.53252,0.0383
422,566077,ASASSN-V J180329.75-442438.5,RRAB,0.0409,14.62,6736.837,0.53806,0.0382
423,AP39578872,ASASSN-V J081503.57-592504.6,RRC,1.0588,12.37,977.1204,0.277157,0.2361
424,AP38950612,ASASSN-V J101804.49-642048.4,RRC,0.4674,14.34,2566.916,0.203836,0.3303
425,467946,ASASSN-V J134505.12-401856.7,RRAB,0.1047,15.78,5278.625,0.53358,0.0471
426,J002825.58-873513.0,ASASSN-V J002825.58-873513.0,RRAB,0.0695,15.89,10048.59,0.826261,0.0278
427,J205348.68+655553.6,ASASSN-V J205348.68+655553.6,RRC,0.1752,15.56,3191.376,0.189505,0.1016
428,470057,ASASSN-V J211103.29-643257.3,RRC,0.1491,14.75,4993.576,0.2817,0.0191
429,J211313.97-693349.6,ASASSN-V J211313.97-693349.6,RRAB,0.3446,16.11,2590.891,0.996944,0.0395
430,450373,ASASSN-V J185403.99-363527.7,RRAB,0.1194,15.33,5493.996,0.50164,0.0379
431,AP54678280,ASASSN-V J135729.14-483032.9,RRC,0.5667,12.92,1679.451,0.373707,0.019
432,449708,ASASSN-V J201256.51+094921.9,RRAB,0.085,16.33,4910.196,0.60033,0.0565
433,464646,ASASSN-V J104532.69-045146.8,RRAB,0.129,16.88,4102.2,0.50097,0.0992
434,455024,ASASSN-V J140121.98-783458.9,RRAB,0.0777,14.94,5778.306,0.56789,0.0363
435,458955,ASASSN-V J191735.24-204209.2,RRAB,0.1581,14.53,4919.787,0.79159,0.0218
436,491672,ASASSN-V J173151.26-165059.7,RRAB,0.2863,16.01,3024.375,0.47225,0.045
437,AP43054513,ASASSN-V J062152.98-533710.4,RRC,0.8335,12.63,1162.974,0.402239,0.0111
438,57387747,ASASSN-V J220521.25-615617.1,RRC,0.2556,13.64,3289.612,0.275688,0.0138
439,460858,ASASSN-V J171203.83-674754.8,RRC,0.1985,13.92,4055.896,0.37807,0.0152
440,478240,ASASSN-V J021454.80+842130.8,RRAB,0.1153,14.76,5614.023,0.60244,0.0196
441,AP51885348,ASASSN-V J173951.71-412137.8,RRAB,0.1235,14.73,5957.081,0.764292,0.0665
442,AP43869213,ASASSN-V J063403.21-480505.3,RRC,0.5346,13.67,1758.248,0.270881,0.0114
443,653922,ASASSN-V J075534.77-770821.8,RRC,0.0626,15.27,8057.509,0.340889,0.0219
444,468794,ASASSN-V J191307.43-341656.9,RRAB,0.1046,15.64,4957.003,0.58246,0.0497
445,452474,ASASSN-V J210744.12+241259.5,RRC,0.1177,15.36,6044.38,0.3511,0.0268
446,AP59179272,ASASSN-V J181221.11-472538.9,RRC,0.7825,12.65,1228.405,0.267787,0.0334
447,502802,ASASSN-V J151149.02-382604.3,RRAB,0.0646,15.7,5110.562,0.49912,0.0558
448,465028,ASASSN-V J193213.62+001809.8,RRAB,0.0964,15.93,7706.91,0.62945,0.0391
449,517535,ASASSN-V J153910.34-421315.6,RRC,0.5191,13.84,1780.557,0.39826,0.0184
450,AP52184598,ASASSN-V J171823.89-393630.1,RRC,0.2159,15.2,2691.494,0.186113,0.1845
451,462097,ASASSN-V J184024.69+171435.5,RRAB,0.2257,15.01,3666.07,0.51776,0.0234
452,460200,ASASSN-V J195029.09-115637.9,RRAB,0.1538,14.75,4647.482,0.52797,0.0301
453,469996,ASASSN-V J201039.76-092914.6,RRAB,0.1199,15.57,6003.667,0.63752,0.0353
454,456403,ASASSN-V J055903.27+412915.3,RRAB,0.0847,16.88,4181.729,0.55558,0.0719
455,41901245,ASASSN-V J095138.94-504537.5,RRC,0.0901,14.1,1951.408,0.326787,0.0205
456,465123,ASASSN-V J192954.90+014526.9,RRAB,0.0988,17.02,4653.246,0.45597,0.0625
457,449987,ASASSN-V J181949.52-392156.4,RRAB,0.1126,14.68,5573.529,0.51327,0.0358
458,505724,ASASSN-V J181301.41-375149.9,RRAB,0.0764,14.92,7163.593,0.52653,0.0337
459,462243,ASASSN-V J200212.20-033517.7,RRAB,0.0565,15.98,8748.959,0.64798,0.0419
460,466143,ASASSN-V J192140.85-483330.0,RRAB,0.1399,14.08,5134.334,0.54606,0.0195
461,452177,ASASSN-V J034534.76-595304.8,RRAB,0.0504,16.07,6719.508,0.65723,0.0302
462,464284,ASASSN-V J090437.22-744900.9,RRAB,0.0374,15.36,8361.23,0.62123,0.0227
463,485752,ASASSN-V J165432.85-312659.1,RRAB,0.8058,15.3,1525.509,0.45174,0.4242
464,655114,ASASSN-V J023555.75-803914.6,RRAB,0.05,16.01,12348.22,0.591349,0.0312
465,491714,ASASSN-V J173011.37-170512.8,RRAB,0.6914,16.09,1531.204,0.51387,0.0838
466,AP41221364,ASASSN-V J102529.90-522720.5,RRC,0.1269,15.25,5169.427,0.434264,0.0239
467,49978437,ASASSN-V J152737.51-533258.2,RRC,0.701,14.91,1462.311,0.276233,0.4519
468,468399,ASASSN-V J232642.04-662049.1,RRAB,0.1175,15.08,4957.337,0.61408,0.0224
469,AP8899325,ASASSN-V J144305.07+611910.8,RRAB,0.4809,14.51,1978.269,0.67925,0.0153
470,488595,ASASSN-V J171624.89-540907.8,RRAB,0.0809,16.21,5734.417,0.49043,0.0435
471,505774,ASASSN-V J130811.87-694305.9,RRAB,0.1519,13.68,5392.992,0.49686,0.0227
472,483947,ASASSN-V J073605.16-341635.8,RRAB,0.1437,16.5,4175.718,0.3918,0.0546
473,472035,ASASSN-V J115728.16-500457.9,RRAB,0.0554,15.99,6765.667,0.65329,0.0345
474,AP60002109,ASASSN-V J185605.62-320747.0,RRAB,0.0832,15.5,7019.461,0.730758,0.0345
475,464272,ASASSN-V J185425.78+251839.7,RRAB,0.3041,14.55,2898.395,0.45138,0.0331
476,453724,ASASSN-V J175153.98+121546.2,RRC,0.1597,14.43,4908.729,0.35209,0.0273
477,J082213.37-591445.0,ASASSN-V J082213.37-591445.0,RRAB,0.1294,14.93,6119.142,0.798227,0.0177
478,455341,ASASSN-V J134148.71+282108.2,RRAB,0.052,15.02,8354.601,0.51149,0.0432
479,475391,ASASSN-V J100218.76-453743.6,RRAB,0.2082,13.98,4181.82,0.54069,0.0156
480,487027,ASASSN-V J182414.26-424231.2,RRAB,0.0927,14.71,7958.677,0.72286,0.0278
481,459109,ASASSN-V J200357.01-142558.0,RRAB,0.1083,16.42,4714.099,0.62716,0.0514
482,AP57331796,ASASSN-V J215957.11-701159.4,RRC,0.0661,15.12,6597.56,0.458913,0.0235
483,AP59387025,ASASSN-V J182202.30-450130.1,RRAB,0.1242,14.61,5007.392,0.658775,0.0339
484,39994788,ASASSN-V J091548.06-523009.0,RRC,0.1826,15.49,4998.746,0.37046,0.0207
485,27808256,ASASSN-V J180018.20-325120.1,RRAB,1.0194,14.57,946.0272,0.631244,0.0415
486,503259,ASASSN-V J190221.18-214758.6,RRAB,0.1794,14.87,4179.368,0.7701,0.0297
487,460905,ASASSN-V J165604.14-652458.7,RRAB,0.1427,13.69,5174.178,0.44207,0.0245
488,457868,ASASSN-V J083448.39+743411.5,RRAB,0.1259,14.35,6288.778,0.61364,0.0164
489,457366,ASASSN-V J112225.15+683947.3,RRAB,0.1444,14.82,5652.392,0.58418,0.0187
490,450705,ASASSN-V J200006.56+012234.9,RRAB,0.0518,15.27,7648.583,0.51157,0.0358
491,560128,ASASSN-V J214613.23+793006.3,RRC,0.2146,14.46,3890.86,0.34637,0.0161
492,510148,ASASSN-V J144628.30-704809.5,RRAB,0.1254,15.11,5245.901,0.57779,0.0252
493,510880,ASASSN-V J172046.81-494621.1,RRAB,0.14,15.33,4802.279,0.7176,0.0311
494,454712,ASASSN-V J191327.68-295515.2,RRAB,0.2381,13.82,3624.707,0.58724,0.018
495,517968,ASASSN-V J175009.03-490045.7,RRAB,0.0457,14.66,6483.148,0.60541,0.0438
496,654950,ASASSN-V J070518.53-800823.1,RRC,0.1121,15.77,6488.759,0.356775,0.0275
497,AP51265545,ASASSN-V J161357.83-533800.5,RRC,0.497,15.16,1878.523,0.211262,0.0305
498,455060,ASASSN-V J143856.57-765747.1,RRAB,0.1429,14.17,5105.144,0.49236,0.0193
499,494480,ASASSN-V J165613.88-213917.2,RRAB,0.059,15.27,7948.906,0.487641,0.042
500,484937,ASASSN-V J173702.02-123222.3,RRAB,0.1374,16.18,7588.5,0.41376,0.0471
501,AP37962969,ASASSN-V J071559.09-824012.9,RRC,0.4811,13.69,1934.356,0.361878,0.0115
502,492580,ASASSN-V J190402.45-174617.1,RRC,0.2147,14.35,3753.876,0.32666,0.0204
503,464798,ASASSN-V J091321.43-730706.1,RRAB,0.0569,15.68,7205.728,0.52325,0.037
504,468134,ASASSN-V J184650.67-421718.8,RRAB,0.1443,14.13,5180.656,0.617586,0.0285
505,504220,ASASSN-V J224333.00-731928.8,RRAB,0.112,14.9,7850.83,0.58558,0.0216
506,448065,ASASSN-V J180817.60+270322.9,RRC,0.1541,14.23,4954.936,0.32576,0.0191
507,493580,ASASSN-V J185145.24-210318.4,RRAB,0.0712,15.44,6490.525,0.54847,0.0413
508,40141485,ASASSN-V J081105.36-555240.4,RRAB,0.553,14.93,1682.458,0.454186,0.0196
509,472247,ASASSN-V J215527.65+413951.1,RRAB,0.1384,15.03,4663.553,0.38209,0.0393
510,480998,ASASSN-V J143258.42-642243.1,RRAB,0.2549,16.05,3322.327,0.36355,0.0245
511,35681653,ASASSN-V J171333.81+215927.8,RRAB,0.6808,14.47,1403.218,0.54587,0.0164
512,503190,ASASSN-V J050952.94-201014.8,RRAB,0.1831,14.89,3768.074,0.50649,0.0227
513,464564,ASASSN-V J192010.66+381715.2,RRAB,0.1335,15.9,5431.94,0.52837,0.0298
514,482566,ASASSN-V J140215.71-682418.4,RRC,0.2425,13.68,3499.831,0.31575,0.0148
515,505601,ASASSN-V J182729.90-335146.3,RRAB,0.1042,15.17,5388.325,0.66495,0.0375
516,502596,ASASSN-V J184341.93-452211.9,RRC,0.1346,14.03,5327.246,0.26167,0.0245
517,AP53961680,ASASSN-V J124955.07-572844.7,RRC,0.3453,15.19,2563.536,0.316469,0.0338
518,450752,ASASSN-V J172010.16+023454.7,RRAB,0.0567,16.4,6210.544,0.63279,0.0468
519,485448,ASASSN-V J163452.32-310045.9,RRAB,0.176,15.47,4140.448,0.47847,0.0407
520,506189,ASASSN-V J075345.39-453511.3,RRAB,0.1152,14.86,6171.612,0.61147,0.0202
521,456419,ASASSN-V J194239.80-680423.3,RRAB,0.1599,14.72,5342.636,0.5452,0.0234
522,457340,ASASSN-V J105911.28+703342.4,RRAB,0.0765,16.26,5229.396,0.51776,0.0387
523,493920,ASASSN-V J183735.15-175234.5,RRAB,0.1041,15.32,4915.851,0.48405,0.0388
524,482876,ASASSN-V J145838.94-503354.1,RRAB,0.3308,14.75,2652.915,0.4691,0.0206
525,473336,ASASSN-V J225136.62+404841.1,RRC,0.2244,13.52,3729.479,0.40701,0.0139
526,AP42919102,ASASSN-V J073517.06-554255.6,RRC,0.087,14.65,6613.956,0.379925,0.0148
527,AP50118046,ASASSN-V J144439.40-570115.8,RRC,1.9501,13.26,10677.52,0.304545,1.1033
528,453692,ASASSN-V J175326.46+141203.5,RRAB,0.0657,15.88,7242.217,0.54257,0.0359
529,488709,ASASSN-V J193719.45-192345.9,RRAB,0.1114,15.06,5230.733,0.55752,0.0375
530,456918,ASASSN-V J001815.11-852753.9,RRAB,0.0921,15.33,7505.924,0.58003,0.0211
531,458929,ASASSN-V J190622.20-213851.6,RRAB,0.1693,14.21,4502.208,0.54142,0.0249
532,AP52505239,ASASSN-V J154254.45-433017.4,RRC,0.1543,14.8,3887.759,0.306487,0.0568
533,461791,ASASSN-V J201117.76-073504.1,RRAB,0.1475,15.77,4729.364,0.53995,0.0434
