index,source_id,asassn_name,variable_type,parallax,mean_vmag,dist,period,parallax_error
1435,451503,ASASSN-V J123324.65+075841.6,RRC,0.0476,14.95,7056.699,0.34501,0.0289
1436,448296,ASASSN-V J180228.71+422320.6,RRC,0.1065,14.57,7614.357,0.29984,0.0153
1437,AP36168605,ASASSN-V J035044.51-722952.6,RRC,0.2699,15.01,3342.623,0.263968,0.0205
1438,J153430.55-811001.0,ASASSN-V J153430.55-811001.0,RRC,0.0687,15.97,7827.491,0.378516,0.0322
1439,520617,ASASSN-V J182010.10+235646.7,RRC,0.1775,14.15,4689.04,0.29391,0.0157
1440,AP58514573,ASASSN-V J195112.81-542555.5,RRC,1.8603,12.93,565.6432,0.20515,0.2725
1441,AP16169436,ASASSN-V J202550.96+772115.0,RRC,0.1379,15.3,5464.495,0.291141,0.0191
1442,462389,ASASSN-V J161627.05-715845.5,RRC,0.2457,13.67,3494.383,0.35023,0.0136
1443,468484,ASASSN-V J211212.83-501250.1,RRC,0.2487,13.85,3285.219,0.34171,0.0177
1444,AP57289314,ASASSN-V J225404.32-704211.6,RRC,0.0282,15.42,6766.854,0.301813,0.0273
1445,AP4506039,ASASSN-V J020800.59+695540.7,RRC,0.7391,15.1,1239.126,0.237333,0.1852
1446,AP43072843,ASASSN-V J064557.25-512553.4,RRC,0.5591,13.38,1682.076,0.333932,0.0087
1447,AP53168455,ASASSN-V J164007.00-325228.6,RRC,1.0341,14.05,930.668,0.184547,0.022
1448,AP52411628,ASASSN-V J153645.15-493635.7,RRC,0.4059,15.14,2187.545,0.312032,0.0318
1449,AP42226887,ASASSN-V J101049.21-374229.3,RRC,0.3227,14.57,2732.322,0.253052,0.0213
1450,41372866,ASASSN-V J103228.92-492537.2,RRC,0.5547,15.09,1698.772,0.225579,0.0339
1451,AP54649237,ASASSN-V J142058.03-464231.2,RRC,0.1995,15.19,3505.748,0.189057,0.0792
1452,AP36839746,ASASSN-V J052947.09-491345.3,RRC,0.6179,13.62,1527.744,0.435839,0.0112
1453,AP51150952,ASASSN-V J165440.14-570937.8,RRC,0.3993,14.26,2248.521,0.299714,0.0285
1454,28543507,ASASSN-V J185030.27-190427.3,RRC,0.109,14.85,5450.793,0.318208,0.0337
1455,AP39436541,ASASSN-V J074913.79-662112.8,RRC,0.4247,16.09,2145.001,0.223104,0.0386
1456,566835,ASASSN-V J074644.09-131411.2,RRC,0.2,14.32,4184.962,0.449137,0.0182
1457,AP38982821,ASASSN-V J100639.94-630617.3,RRC,0.2944,15.43,2748.197,0.309548,0.0707
1458,AP4254081,ASASSN-V J050743.71+732543.9,RRC,0.2946,14.35,3001.296,0.261918,0.0194
1459,471352,ASASSN-V J214503.30+465830.0,RRC,0.303,13.78,2956.916,0.328,0.012
1460,AP38406394,ASASSN-V J110037.16-694731.6,RRC,0.1906,14.92,4131.83,0.372446,0.0263
1461,AP36378451,ASASSN-V J040849.97-602631.6,RRC,0.0609,14.94,8760.302,0.296738,0.0192
1462,451980,ASASSN-V J024105.27-593508.6,RRC,0.166,13.87,4875.294,0.35364,0.0126
1463,AP48115335,ASASSN-V J154732.39-663446.8,RRC,0.7259,12.72,1348.768,0.22054,0.0118
1464,AP40015448,ASASSN-V J092728.61-514423.9,RRC,0.1534,14.16,5092.13,0.304189,0.0201
1465,458754,ASASSN-V J190311.54-223109.3,RRC,0.1461,15.08,5239.607,0.31013,0.0289
1466,AP32405664,ASASSN-V J192730.82+062853.7,RRC,0.3508,14.68,5052.244,0.286709,0.2462
1467,J100933.72-600345.3,ASASSN-V J100933.72-600345.3,RRC,0.4138,12.71,2377.2,0.296778,0.0223
1468,492733,ASASSN-V J152633.97-094109.7,RRC,0.0831,16.13,4116.926,0.333286,0.076
1469,AP57702208,ASASSN-V J192527.32-590005.2,RRC,0.1176,15.11,4992.126,0.298333,0.0279
1470,AP51089628,ASASSN-V J163531.12-583839.1,RRC,0.2755,14.49,3089.136,0.243873,0.0239
1471,AP30718983,ASASSN-V J191522.15-113314.7,RRC,0.7553,14,1236.575,0.260357,0.0299
1472,AP52256035,ASASSN-V J170315.13-373010.4,RRC,0.7679,14.75,1237.974,0.231069,0.0274
1473,451261,ASASSN-V J195821.11+714450.3,RRC,0.2347,14.08,3551.817,0.3433,0.0127
1474,AP40650005,ASASSN-V J110429.91-561115.7,RRC,0.8127,13.9,1212.602,0.225489,0.0486
1475,AP36252582,ASASSN-V J055752.11-711412.3,RRC,0.7428,13.48,1286.6,0.212111,0.0124
1476,AP60113913,ASASSN-V J192344.93-263754.9,RRC,0.6876,13.45,1357.443,0.271321,0.0175
1477,458769,ASASSN-V J191634.56-235044.3,RRC,0.1713,14.52,4434.019,0.3602,0.019
1478,AP31497738,ASASSN-V J200620.08+022436.6,RRC,0.1526,14.76,4747.314,0.384689,0.0241
1479,448146,ASASSN-V J173337.68+155844.5,RRC,0.1174,14.96,5860.21,0.26126,0.0207
1480,455016,ASASSN-V J141047.91-780431.8,RRC,0.0882,14.7,6162.681,0.39926,0.0192
1481,AP48482587,ASASSN-V J123508.36-761929.2,RRC,0.0822,15.53,6661.783,0.346555,0.0327
1482,AP43855384,ASASSN-V J062959.56-503141.8,RRC,0.8196,13.43,1173.489,0.212298,0.0096
1483,AP52983714,ASASSN-V J152934.59-370104.0,RRC,0.2164,14.42,3692.825,0.186305,0.0321
1484,462001,ASASSN-V J200241.96-035549.4,RRC,0.323,14.08,2744.446,0.31452,0.0179
1485,AP59329789,ASASSN-V J185933.81-401431.5,RRC,0.1119,14.83,6168.816,0.488192,0.0283
1486,AP57127971,ASASSN-V J230152.38-804139.5,RRC,0.1108,14.85,6763.89,0.350242,0.017
1487,AP39671712,ASASSN-V J085528.86-634328.5,RRC,0.1856,16.09,4288.959,0.260128,0.0296
1488,521064,ASASSN-V J182439.25-485754.3,RRC,0.1095,14.51,5750.83,0.36364,0.0278
1489,AP54713497,ASASSN-V J140859.08-465926.4,RRC,0.1701,14.02,4581.507,0.320969,0.0215
1490,448690,ASASSN-V J181355.22+244149.6,RRC,0.1441,15.37,5277.537,0.32599,0.0259
1491,AP53965535,ASASSN-V J130337.02-562615.8,RRC,0.223,14.43,3703.754,0.451493,0.0172
1492,459130,ASASSN-V J200555.29-133528.7,RRC,0.1982,14.21,3960.684,0.31743,0.0208
1493,AP38955399,ASASSN-V J103614.88-642620.8,RRC,0.2396,14.59,3783.472,0.18693,0.0182
1494,AP48438661,ASASSN-V J155549.98-581759.2,RRC,0.5257,13.54,1771.82,0.215101,0.018
1495,464287,ASASSN-V J163025.33-060838.4,RRC,0.054,16.12,6862.915,0.34948,0.0443
1496,AP40142717,ASASSN-V J081251.26-554717.4,RRC,0.773,13.33,1238.169,0.334533,0.0107
1497,AP60390109,ASASSN-V J210955.10-245013.3,RRC,0.5419,13.86,1701.51,0.248862,0.0216
1498,452936,ASASSN-V J201845.99+041320.3,RRC,0.2158,14.1,3746.315,0.35304,0.0184
1499,AP14255369,ASASSN-V J200927.09+461149.7,RRC,0.5908,13.81,1619.826,0.363987,0.0114
1500,AP30885812,ASASSN-V J185232.30-082429.4,RRC,1.4171,14.45,4803.348,0.415682,0.889
1501,AP39560551,ASASSN-V J075038.69-620753.6,RRC,0.1845,14.13,4305.793,0.319519,0.0143
1502,15007199,ASASSN-V J211251.84+453155.7,RRC,1.0083,12.91,961.0241,0.213678,0.0192
1503,486261,ASASSN-V J152539.57-441332.9,RRC,0.2161,14.55,3741.847,0.29587,0.0231
1504,AP38043336,ASASSN-V J092731.56-792530.5,RRC,0.7681,14.11,1244.974,0.226048,0.0178
1505,AP48911110,ASASSN-V J142415.22-641944.8,RRC,0.3459,15.18,2622.649,0.392066,0.031
1506,451629,ASASSN-V J195242.05+494326.3,RRC,0.1871,13.96,4638.346,0.46804,0.0119
1507,460172,ASASSN-V J075207.30-072759.8,RRC,0.097,14.68,5617.226,0.34052,0.0236
1508,565858,ASASSN-V J173618.80-501207.3,RRC,0.2159,13.63,3872.879,0.37082,0.0161
1509,654757,ASASSN-V J094848.94+761825.5,RRC,0.302,13.1,2975.373,0.28595,0.0121
1510,503116,ASASSN-V J160634.95-305523.2,RRC,0.2287,14.21,3627.372,0.32479,0.0206
1511,489867,ASASSN-V J200834.82-162845.2,RRC,0.1778,14.65,4156.042,0.31564,0.0241
1512,AP51686049,ASASSN-V J173105.22-475839.2,RRC,0.1321,15.2,5110.85,0.4582,0.0286
1513,51521709,ASASSN-V J162629.94-445721.2,RRC,0.7019,14.6,1349.39,0.225894,0.0255
1514,AP42932205,ASASSN-V J073802.63-543045.7,RRC,0.3151,15.06,2804.883,0.337307,0.0176
1515,457462,ASASSN-V J112757.57-842109.4,RRC,0.279,13.61,3191.89,0.35215,0.0109
1516,503341,ASASSN-V J181716.94+101741.4,RRC,0.137,14.88,5145.607,0.3751,0.029
1517,AP39631779,ASASSN-V J080603.37-561223.8,RRC,1.4305,12.45,688.1714,0.497695,0.0114
1518,AP51122903,ASASSN-V J162214.53-572424.6,RRC,0.6522,12.74,1438.242,0.299433,0.0171
1519,40156092,ASASSN-V J080818.07-550223.6,RRC,0.3804,13.92,2408.772,0.200206,0.0129
1520,AP16023651,ASASSN-V J181006.42+705559.9,RRC,0.0633,15.6,5383.314,0.293146,0.0331
1521,AP50697747,ASASSN-V J174336.33-592240.0,RRC,0.2681,13.02,3111.229,0.324304,0.0155
1522,452302,ASASSN-V J185422.81+531553.5,RRC,0.145,14.68,5785.249,0.32212,0.0179
1523,504762,ASASSN-V J184322.74-592111.9,RRC,0.2559,13.95,3289.217,0.23637,0.0161
1524,AP39775446,ASASSN-V J083035.73-604416.2,RRC,0.9756,12.73,1003.051,0.302294,0.0372
1525,AP59966270,ASASSN-V J190910.22-311344.6,RRC,0.0699,14.9,7424.003,0.327602,0.0324
1526,AP51456755,ASASSN-V J163154.64-482543.4,RRC,0.3842,12.06,2323.07,0.182278,0.0194
1527,AP57305711,ASASSN-V J231325.37-673834.3,RRC,0.1349,14.89,5571.567,0.304467,0.0201
1528,48119857,ASASSN-V J160530.77-654318.8,RRC,0.4496,13.71,2045.248,0.397422,0.0155
1529,487198,ASASSN-V J152534.67-423702.3,RRC,0.2479,13.52,3301.594,0.38511,0.0194
1530,AP13721577,ASASSN-V J193100.24+294950.3,RRC,0.2972,13.91,3020.671,0.331417,0.019
1531,460674,ASASSN-V J150355.66-195509.7,RRC,0.1032,14.74,6654.402,0.33044,0.0276
1532,488513,ASASSN-V J194553.70-181943.4,RRC,0.1765,14.55,4416.473,0.33044,0.0258
1533,J020750.00+642931.1,ASASSN-V J020750.00+642931.1,RRC,0.3199,14.34,2857.824,0.217847,0.0181
1534,AP59944195,ASASSN-V J190240.16-340500.9,RRC,0.2364,13.63,3504.63,0.270201,0.0187
1535,AP33709237,ASASSN-V J163932.99+005610.8,RRC,0.1359,14.23,4639.924,0.314719,0.023
1536,AP40598122,ASASSN-V J112122.53-583301.7,RRC,0.5349,13.66,1760.716,0.251009,0.0146
1537,458061,ASASSN-V J235121.05+314238.4,RRC,0.0565,15.05,6388.655,0.39046,0.0247
1538,655621,ASASSN-V J214733.05+565011.8,RRC,1.1986,14.94,813.7092,0.21612,0.0166
1539,466571,ASASSN-V J202340.07+202521.8,RRC,0.1953,14.22,4240.484,0.32665,0.0181
1540,AP45510004,ASASSN-V J083449.18-312536.2,RRC,0.1408,13.84,5260.164,0.39171,0.018
1541,AP38087974,ASASSN-V J062013.88-813655.8,RRC,1.0974,12.47,892.1828,0.48266,0.0122
1542,AP53276197,ASASSN-V J165443.02-294934.0,RRC,0.1368,14.16,5012.97,0.344124,0.0322
1543,AP2176020,ASASSN-V J021357.00+303544.4,RRC,1.4423,12.3,681.7676,0.326498,0.0245
1544,AP43061944,ASASSN-V J061921.46-530158.9,RRC,0.987,12.14,980.6343,0.315652,0.0096
1545,AP41504793,ASASSN-V J115831.28-501158.6,RRC,0.3222,14.57,2775.709,0.200604,0.0232
1546,520978,ASASSN-V J085151.42-645700.2,RRC,0.1667,14.6,4749.724,0.40715,0.0173
1547,AP58553567,ASASSN-V J194649.22-501624.0,RRC,0.1037,14.72,5487.226,0.457885,0.0254
1548,AP44736765,ASASSN-V J072138.02-315708.3,RRC,0.1135,15.51,5708.697,0.283174,0.0266
1549,655034,ASASSN-V J222047.78-580237.0,RRC,0.0942,14.9,4836.562,0.309934,0.0249
1550,486366,ASASSN-V J151445.33-464140.3,RRC,0.1524,14.11,4710.239,0.27392,0.0304
1551,449869,ASASSN-V J164540.98+652508.2,RRC,0.0694,14.97,9689.565,0.42448,0.0215
1552,AP59412593,ASASSN-V J181401.42-441504.4,RRC,0.1614,15.34,4819.508,0.285662,0.0373
1553,AP52230189,ASASSN-V J173543.51-360306.0,RRC,0.4187,12.59,2327.616,0.196802,0.016
1554,AP52088327,ASASSN-V J164453.00-425358.0,RRC,0.6021,14.74,1568.518,0.425569,0.0229
1555,654203,ASASSN-V J192816.78+512518.8,RRC,0.1655,14.56,5091.547,0.304606,0.0152
1556,AP38239610,ASASSN-V J090800.71-703507.8,RRC,0.5267,13.51,1809.398,0.559692,0.0261
1557,AP58707285,ASASSN-V J191834.60-500734.6,RRC,2.0802,12.46,515.0019,0.314972,0.1832
1558,448450,ASASSN-V J203223.46+021218.5,RRC,0.1473,14.44,5190.383,0.29438,0.0336
1559,AP39674391,ASASSN-V J084316.96-635844.1,RRC,0.2139,15.81,3788.139,0.395214,0.0289
1560,AP55199044,ASASSN-V J122529.65-500814.3,RRC,0.1027,14.81,5978.761,0.394535,0.0261
1561,460834,ASASSN-V J170710.02-651414.2,RRC,0.4596,12.94,2006.299,0.24245,0.0174
1562,AP39209827,ASASSN-V J094812.83-603151.3,RRC,0.2386,14.22,2123.902,0.35995,0.1609
1563,AP49538192,ASASSN-V J134245.94-570823.7,RRC,0.2856,14.1,3062.367,0.306643,0.0169
1564,AP14402696,ASASSN-V J190302.85+393540.2,RRC,0.5295,14.2,1805.101,0.191021,0.0169
1565,AP47681929,ASASSN-V J144631.46-690824.3,RRC,0.1874,13.95,4396.565,0.293973,0.0188
1566,AP39429678,ASASSN-V J080042.41-672714.9,RRC,0.2547,15.01,3409.407,0.374569,0.0174
1567,AP57314714,ASASSN-V J230709.52-685007.8,RRC,0.0638,15.11,9512.698,0.284543,0.0219
1568,J194001.76-341635.4,ASASSN-V J194001.76-341635.4,RRC,0.1423,14.46,4760.129,0.350295,0.0313
1569,456774,ASASSN-V J164135.29-794231.3,RRC,0.2086,14.06,4086.557,0.26261,0.0148
1570,AP51952297,ASASSN-V J174010.11-395523.9,RRC,0.4727,13.48,1936.41,0.433873,0.0195
1571,50759655,ASASSN-V J165413.34-604527.2,RRC,0.3281,14.93,2672.693,0.315044,0.0298
1572,AP11102540,ASASSN-V J205439.15+392459.0,RRC,0.3673,15.1,2566.942,0.214797,0.0167
1573,AP40089798,ASASSN-V J084818.24-553242.1,RRC,0.2837,13.77,3141.074,0.255399,0.0111
1574,514730,ASASSN-V J183450.09-705733.3,RRC,0.0886,14.95,7020.821,0.37366,0.0212
1575,AP28635733,ASASSN-V J182321.53-222237.6,RRC,0.1171,13.4,6737.733,0.240347,0.0629
1576,AP29201140,ASASSN-V J170649.76-241910.8,RRC,0.1316,14.41,5998.793,0.261176,0.0432
1577,35064399,ASASSN-V J185303.72+130953.1,RRC,0.0799,15.3,7374.962,0.329304,0.0579
1578,AP36388891,ASASSN-V J041350.48-562648.7,RRC,0.3148,16.78,2897.302,0.29876,0.0425
1579,AP53411204,ASASSN-V J165200.76-263929.8,RRC,0.5235,14.48,1777.49,0.246373,0.0253
1580,AP43171028,ASASSN-V J070156.71-482202.4,RRC,9.657,12.69,103.6309,0.339127,0.1172
1581,AP16029233,ASASSN-V J193038.20+690625.2,RRC,0.5006,13.69,1902.163,0.390981,0.0107
1582,654594,ASASSN-V J075519.91+091511.3,RRC,0.0946,15,5400.322,0.351599,0.0356
1583,654065,ASASSN-V J202958.56+090459.8,RRC,0.2081,14.64,3952.923,0.241792,0.024
1584,AP38793968,ASASSN-V J102008.44-661936.4,RRC,0.5005,13.83,1864.956,0.322742,0.012
1585,460276,ASASSN-V J193958.76-130026.1,RRC,0.1179,14.39,5715.177,0.34606,0.0231
1586,AP38205292,ASASSN-V J092124.39-705019.2,RRC,0.606,13.86,1562.034,0.200876,0.0205
1587,AP50804352,ASASSN-V J172019.89-572619.5,RRC,0.8602,12.6,973.7899,0.262874,0.361
1588,AP48713141,ASASSN-V J142133.98-700655.1,RRC,0.2022,14.45,4212.282,0.408369,0.0177
1589,453809,ASASSN-V J144840.90+660519.4,RRC,0.1008,14.93,6888.741,0.32404,0.0201
1590,AP57811054,ASASSN-V J203243.88-582959.7,RRC,0.1951,13.9,4260.295,0.297504,0.0159
1591,AP53800627,ASASSN-V J124046.61-605707.1,RRC,0.4151,14.03,2242.48,0.300299,0.0191
1592,448659,ASASSN-V J181447.35+263702.0,RRC,0.3281,13.47,2748.75,0.24242,0.0111
1593,AP49572124,ASASSN-V J145905.59-650424.6,RRC,0.5797,13.34,1615.208,0.269471,0.0195
1594,AP10199749,ASASSN-V J204109.56+153408.0,RRC,0.6264,14.15,1508.668,0.203273,0.0239
1595,466175,ASASSN-V J191024.15-480419.2,RRC,0.201,13.74,4016.241,0.33372,0.0196
1596,457965,ASASSN-V J194224.99-792633.3,RRC,0.2321,14.15,3656.192,0.3971,0.0133
1597,453757,ASASSN-V J174918.04+132221.2,RRC,0.1426,14.34,5328.105,0.27416,0.0243
1598,AP60784682,ASASSN-V J194551.90-192656.5,RRC,0.5808,14.13,1585.847,0.316222,0.0213
1599,AP50950642,ASASSN-V J172721.42-565211.6,RRC,0.1132,14.7,5642.034,0.307635,0.0271
1600,459684,ASASSN-V J182613.04+132514.9,RRC,0.1878,14.4,4207.417,0.27909,0.0184
1601,AP39957378,ASASSN-V J092404.36-551105.8,RRC,0.394,14.21,2841.058,0.208719,0.0948
1602,AP51466310,ASASSN-V J162824.86-484149.8,RRC,0.7899,15.08,1209.102,0.228512,0.0273
1603,AP47333081,ASASSN-V J162558.40-752717.7,RRC,0.1378,14.39,5047.674,0.320753,0.0166
1604,AP41088813,ASASSN-V J104943.26-533955.0,RRC,0.2996,13.71,3351.687,0.202743,0.0732
1605,456285,ASASSN-V J224812.23+131913.1,RRC,0.1728,15.49,4248.368,0.332402,0.037
1606,565546,ASASSN-V J141309.35-663643.7,RRC,0.3007,14.39,2984.827,0.30111,0.0169
1607,22145254,ASASSN-V J064413.00+001032.6,RRC,0.52,14.1,1775.477,0.353935,0.0197
1608,516074,ASASSN-V J120341.40-534622.3,RRC,0.2172,14.34,3856.868,0.28282,0.0175
1609,AP59461840,ASASSN-V J182301.02-415441.4,RRC,0.0475,15.45,6455.19,0.321096,0.0376
1610,AP40925911,ASASSN-V J104931.04-571812.7,RRC,0.4137,14.32,2153.802,0.437484,0.0576
1611,J074920.76-331039.2,ASASSN-V J074920.76-331039.2,RRC,0.3706,16.29,2378.894,0.257944,0.0631
1612,AP59416031,ASASSN-V J182101.77-433628.4,RRC,0.6021,13.27,1549.081,0.308186,0.016
1613,AP47565714,ASASSN-V J151440.72-710308.2,RRC,0.7777,13.15,1226.465,0.218142,0.0109
1614,AP39582238,ASASSN-V J075039.74-603927.9,RRC,0.321,15.18,2784.805,0.246639,0.0252
1615,503059,ASASSN-V J144406.35-300700.8,RRC,0.1906,14.83,3795.341,0.33038,0.0276
1616,AP53409961,ASASSN-V J165311.12-265112.6,RRC,0.178,14.72,3616.77,0.307243,0.0663
1617,AP59012547,ASASSN-V J201455.95-380239.1,RRC,1.0791,12.88,901.0693,0.205828,0.0183
1618,AP57292881,ASASSN-V J225145.27-683536.0,RRC,0.0886,14.59,6449.194,0.29954,0.0195
1619,AP43727354,ASASSN-V J082654.70-363308.7,RRC,0.2303,14.34,4066.069,0.21308,0.0408
1620,475782,ASASSN-V J180302.16-392815.4,RRC,0.1837,13.39,4456.856,0.32417,0.0273
1621,AP39703736,ASASSN-V J091715.09-603708.9,RRC,0.0969,15.18,6794.571,0.233087,0.0241
1622,13524905,ASASSN-V J234849.73+602846.1,RRC,0.3417,13.12,2808.648,0.456283,0.0124
1623,AP57236691,ASASSN-V J212839.27-695545.3,RRC,0.086,14.97,6045.984,0.255471,0.022
1624,AP4223082,ASASSN-V J053532.90+732351.3,RRC,1.1163,12.96,879.6265,0.415622,0.0263
1625,458534,ASASSN-V J063051.93-255103.2,RRC,0.1056,14.73,5596.575,0.35831,0.0214
1626,AP39444430,ASASSN-V J075551.74-642633.7,RRC,0.6179,14.19,1529.766,0.223847,0.0147
1627,AP40456149,ASASSN-V J114518.45-591907.7,RRC,0.068,14.69,6604.493,0.326634,0.0352
1628,AP59511608,ASASSN-V J180713.95-411403.0,RRC,0.0539,15.07,6852.997,0.328432,0.0335
1629,AP36212752,ASASSN-V J055443.85-730024.4,RRC,0.6893,12.99,1420.49,0.388585,0.0144
1630,AP48171550,ASASSN-V J151530.41-662301.0,RRC,0.1577,14.45,4904.32,0.435196,0.0185
1631,57386811,ASASSN-V J222047.89-580237.2,RRC,0.0942,14.9,4836.562,0.30993,0.0249
1632,AP41500748,ASASSN-V J113603.11-485848.6,RRC,0.3436,14.05,2617.837,0.298264,0.0248
1633,44297835,ASASSN-V J074700.11-350711.6,RRC,0.5534,13.72,1683.536,0.262703,0.0151
1634,456420,ASASSN-V J034540.12+082128.9,RRC,0.1377,14.47,5063.273,0.36066,0.0223
1635,36274009,ASASSN-V J054451.99-681226.6,RRC,0.4213,12.51,2356.54,0.386662,0.0111
1636,AP47979411,ASASSN-V J165100.04-641140.6,RRC,0.16,14.72,4668.943,0.302402,0.0229
1637,AP48899406,ASASSN-V J135906.49-635449.4,RRC,0.2681,14.13,3447.613,0.269464,0.0375
1638,AP7617731,ASASSN-V J084016.46+803432.5,RRC,0.3422,14.62,2647.587,0.282262,0.0203
1639,449831,ASASSN-V J210919.59+181757.2,RRC,0.1407,14.48,5239.867,0.36214,0.0238
1640,AP59569920,ASASSN-V J182125.08-380744.0,RRC,0.1096,15.1,6181.084,0.351259,0.0303
1641,464888,ASASSN-V J183603.24+100021.7,RRC,0.1253,14.83,5553.74,0.26013,0.0239
1642,459151,ASASSN-V J200427.21-122148.2,RRC,0.1318,15,4999.53,0.33339,0.0294
1643,455754,ASASSN-V J104912.47+274312.7,RRC,0.2309,12.85,3423.422,0.2659,0.0211
1644,469843,ASASSN-V J201701.53-662435.5,RRC,0.1597,14.7,4500.445,0.39476,0.02
1645,468078,ASASSN-V J184827.77-430323.6,RRC,0.1438,14.16,5053.063,0.28591,0.0232
1646,58370100,ASASSN-V J182012.67-644557.9,RRC,0.1539,14.5,4764.334,0.268713,0.0203
1647,490728,ASASSN-V J170052.73-560721.8,RRC,0.2912,13.81,2963.837,0.26786,0.0182
1648,AP40443923,ASASSN-V J115214.23-595546.1,RRC,0.3649,13.95,2561.205,0.218042,0.0263
1649,AP39216706,ASASSN-V J094548.30-592028.8,RRC,0.4064,14.56,2253.788,0.281167,0.0164
1650,AP38834082,ASASSN-V J092515.28-683815.0,RRC,1.9702,13.89,499.6848,0.308728,0.0126
1651,503491,ASASSN-V J201636.60+232502.6,RRC,0.3895,13.71,2336.322,0.2806,0.0144
1652,AP48147434,ASASSN-V J154256.57-663114.6,RRC,0.1308,15.04,5410.855,0.259576,0.0232
1653,466324,ASASSN-V J073940.21-833600.7,RRC,0.0866,15.36,5911.065,0.36355,0.0222
1654,AP59696383,ASASSN-V J183658.88-355532.2,RRC,0.2256,13.9,3662.136,0.298198,0.0174
1655,564173,ASASSN-V J114236.27-532001.7,RRC,0.4911,13.61,1888.016,0.40529,0.013
1656,AP59938701,ASASSN-V J190704.09-345827.1,RRC,0.0875,14.97,6532.288,0.332567,0.0396
1657,462614,ASASSN-V J152608.28-220309.1,RRC,0.0972,14.93,3913.052,0.32353,0.0431
1658,562681,ASASSN-V J031115.92+442758.3,RRC,0.2836,13.73,3045.775,0.34602,0.0159
1659,AP53232642,ASASSN-V J164942.99-323724.5,RRC,0.6022,15.55,6697.639,0.264638,0.5627
1660,AP8927434,ASASSN-V J155615.52+604734.3,RRC,0.3161,14.31,2905.885,0.32899,0.0158
1661,454203,ASASSN-V J141428.25+663033.5,RRC,0.1168,14.55,5919.19,0.31575,0.0176
1662,449261,ASASSN-V J170311.86-701211.1,RRC,0.0958,15.23,6188.942,0.2906,0.0299
1663,50330596,ASASSN-V J143919.84-500404.5,RRC,0.1693,15.54,4257.143,0.482422,0.0352
1664,AP57343855,ASASSN-V J222227.48-662101.1,RRC,0.0876,15.47,4560.62,0.2916,0.0283
1665,AP30019533,ASASSN-V J174333.35-133239.5,RRC,0.0788,15.52,6204.223,0.2655,0.0401
1666,503551,ASASSN-V J171604.49-005255.2,RRC,0.2875,14.3,2980.333,0.34598,0.0209
1667,AP48203414,ASASSN-V J152425.83-642345.7,RRC,0.1709,15.25,3880.756,0.302874,0.1229
1668,459649,ASASSN-V J181705.11+141817.7,RRC,0.233,14.06,3576.062,0.34655,0.0176
1669,AP38908363,ASASSN-V J094847.48-630441.1,RRC,0.4071,14.21,2253.935,0.26946,0.0144
1670,522579,ASASSN-V J101700.89-462635.3,RRC,0.1737,14.67,4564.551,0.33227,0.0188
1671,AP59472111,ASASSN-V J183232.91-402856.8,RRC,0.218,14.01,3729.26,0.332968,0.0198
1672,AP36650972,ASASSN-V J052616.84-604741.3,RRC,0.3751,14.82,2423.181,0.224028,0.0168
1673,463179,ASASSN-V J172418.84-055512.4,RRC,0.2411,15.37,3352.919,0.30086,0.0321
1674,J153931.54-830711.2,ASASSN-V J153931.54-830711.2,RRC,0.5232,14.35,1763.915,0.224336,0.0274
1675,454862,ASASSN-V J000605.31+102155.2,RRC,0.1347,14.78,4515.348,0.31546,0.0265
1676,48794908,ASASSN-V J142156.09-672315.4,RRC,0.3098,14.65,2883.63,0.39691,0.0246
1677,AP53147757,ASASSN-V J161835.57-335900.7,RRC,0.1244,15.55,4756.692,0.374889,0.0496
1678,AP60011624,ASASSN-V J185613.20-302204.0,RRC,0.0746,14.88,7142.04,0.355894,0.0335
1679,473516,ASASSN-V J150740.69-142411.4,RRC,0.1274,14.72,4656.881,0.34015,0.0295
1680,14793438,ASASSN-V J194152.27+553607.3,RRC,0.1493,14.4,5697.38,0.365881,0.014
1681,560186,ASASSN-V J064817.78+244811.2,RRC,0.1427,14.82,4699.812,0.40604,0.0244
1682,502598,ASASSN-V J184422.95-452155.2,RRC,0.1377,14.4,5305.535,0.3346,0.0229
1683,453816,ASASSN-V J003620.65-611146.7,RRC,0.0759,15.37,6606.422,0.37444,0.0229
1684,AP41506349,ASASSN-V J115452.28-494629.0,RRC,0.5933,12.72,1556.313,0.258702,0.0352
1685,471639,ASASSN-V J191204.30-642939.7,RRC,0.1268,14.65,5531.56,0.332709,0.0231
1686,473606,ASASSN-V J235242.27-030546.8,RRC,0.0449,14.93,5781.33,0.36646,0.0297
1687,503221,ASASSN-V J143806.05-850526.9,RRC,0.1156,14.79,5938.672,0.3324,0.018
1688,51141211,ASASSN-V J163008.05-561210.7,RRC,0.2782,14.21,3148.694,0.233743,0.0218
1689,AP51793858,ASASSN-V J171510.00-422002.3,RRC,0.6219,15.18,1493.692,0.312948,0.0275
1690,AP53579701,ASASSN-V J163333.66-282803.8,RRC,0.1695,14.23,3959.877,0.4752,0.0215
1691,AP40069430,ASASSN-V J081448.04-573320.1,RRC,0.3502,15.53,2606.28,0.208604,0.0235
1692,489229,ASASSN-V J134234.96-182056.5,RRC,0.1283,15.33,4740.812,0.35674,0.038
1693,AP58403345,ASASSN-V J184028.14-620033.8,RRC,0.1282,14.64,4807.335,0.430278,0.0274
